fecha,origen,destino,precio_min,precio_max,precio_frec,obs,anio,mes,semana
22/03/2000,Guanajuato,San Luis Potosí: Centro de Abasto de San Luis Potosí,1.7,1.7,1.7,NA,2000,3,4
22/03/2000,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,1.6,1.6,1.6,NA,2000,3,4
22/03/2000,México,México: Central de Abasto de Toluca,2.2,2.2,2.2,NA,2000,3,4
22/03/2000,México,México: Central de Abasto de Ecatepec,2.2,2.2,2.2,NA,2000,3,4
22/03/2000,México,DF: Central de Abasto de Iztapalapa DF,2,2,2,NA,2000,3,4
22/03/2000,Michoacán,Michoacán: Mercado de Abasto de Morelia,1.9,1.9,1.9,NA,2000,3,4
22/03/2000,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,2,2,2,NA,2000,3,4
22/03/2000,Nuevo León,"Nuevo León: Central de Abasto de Guadalupe, Nvo. León",2,2,2,NA,2000,3,4
22/03/2000,Oaxaca,Oaxaca: Módulo de Abasto de Oaxaca,2,2,2,NA,2000,3,4
22/03/2000,Puebla,Puebla: Central de Abasto de Puebla,2.1,2.1,2.1,NA,2000,3,4
22/03/2000,Sinaloa,Guanajuato: Módulo de Abasto Irapuato,4.5,4.5,4.5,NA,2000,3,4
22/03/2000,Sinaloa,Sinaloa: Central de Abasto de Culiacán,2.5,2.5,2.5,NA,2000,3,4
22/03/2000,Sinaloa,Durango: Centro de Distribución y Abasto de Gómez Palacio,2.2,2.2,2.2,NA,2000,3,4
22/03/2000,Sinaloa,"Coahuila: Central de Abasto de La Laguna, Torreón",2,2,2,NA,2000,3,4
22/03/2000,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",2.2,2.2,2.2,NA,2000,3,4
22/03/2000,Sonora,"Sonora: Mercado de Abasto ""Olímpico"" de Hermosillo",2.2,2.2,2.2,NA,2000,3,4
22/03/2000,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",2,2,2,NA,2000,3,4
22/03/2000,Yucatán,Yucatán: Central de Abasto de Mérida,1.8,1.8,1.8,NA,2000,3,4
28/03/2001,Aguascalientes,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2,2.2,2.2,NA,2001,3,4
28/03/2001,Chiapas,Chiapas: Central de Abasto de Tuxtla Gutiérrez,1.5,2.5,2,NA,2001,3,4
28/03/2001,Chihuahua,Durango: Centro de Distribución y Abasto de Gómez Palacio,2,2.2,2.2,NA,2001,3,4
28/03/2001,Chihuahua,"Coahuila: Central de Abasto de La Laguna, Torreón",2.2,2.3,2.2,NA,2001,3,4
28/03/2001,Distrito Federal,Veracruz: Otros Centros Mayoristas de Xalapa,1.8,1.8,1.8,NA,2001,3,4
28/03/2001,Guanajuato,Querétaro: Mercado de Abasto de Querétaro,1.8,1.9,1.9,NA,2001,3,4
28/03/2001,Guanajuato,San Luis Potosí: Centro de Abasto de San Luis Potosí,1.7,1.7,1.7,NA,2001,3,4
28/03/2001,Guanajuato,Guanajuato: Módulo de Abasto Irapuato,2.3,2.5,2.5,NA,2001,3,4
28/03/2001,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,1.65,17,1.65,NA,2001,3,4
28/03/2001,Jalisco,Baja California Sur: Unión de Comerciantes de La Paz,2.2,3,2.2,NA,2001,3,4
28/03/2001,México,DF: Central de Abasto de Iztapalapa DF,2,2.2,2,NA,2001,3,4
28/03/2001,México,México: Central de Abasto de Ecatepec,2.1,2.2,2.1,NA,2001,3,4
28/03/2001,Michoacán,Michoacán: Mercado de Abasto de Morelia,1.65,1.75,1.75,NA,2001,3,4
28/03/2001,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,1.9,2,2,NA,2001,3,4
28/03/2001,Oaxaca,Oaxaca: Módulo de Abasto de Oaxaca,2,2.2,2.1,NA,2001,3,4
28/03/2001,Puebla,Puebla: Central de Abasto de Puebla,1.8,2,1.9,NA,2001,3,4
28/03/2001,Sinaloa,Guanajuato: Central de Abasto de León,2,2,2,NA,2001,3,4
28/03/2001,Sinaloa,Sinaloa: Central de Abasto de Culiacán,2,2.2,2,NA,2001,3,4
28/03/2001,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",2,2.2,2,NA,2001,3,4
28/03/2001,Sonora,"Sonora: Mercado de Abasto ""Olímpico"" de Hermosillo",2,2,2,NA,2001,3,4
28/03/2001,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",1.8,2,2,NA,2001,3,4
28/03/2001,Tamaulipas,"Nuevo León: Central de Abasto de Guadalupe, Nvo. León",1.75,1.9,1.85,NA,2001,3,4
28/03/2001,Veracruz,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",2,2.5,2,NA,2001,3,4
28/03/2001,Yucatán,Yucatán: Central de Abasto de Mérida,2,2.2,2,NA,2001,3,4
28/03/2001,Zacatecas,Zacatecas: Mercado de Abasto de Zacatecas,1.8,1.8,1.8,NA,2001,3,4
27/03/2002,Aguascalientes,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,1.75,1.9,1.8,NA,2002,3,4
27/03/2002,Chiapas,Chiapas: Central de Abasto de Tuxtla Gutiérrez,2,2.5,2,NA,2002,3,4
27/03/2002,Chiapas,Oaxaca: Módulo de Abasto de Oaxaca,2.1,2.4,2.2,NA,2002,3,4
27/03/2002,Chihuahua,"Coahuila: Central de Abasto de La Laguna, Torreón",2,2.3,2.2,NA,2002,3,4
27/03/2002,Chihuahua,Durango: Centro de Distribución y Abasto de Gómez Palacio,2,2.3,2.2,NA,2002,3,4
27/03/2002,Guanajuato,Guanajuato: Central de Abasto de León,1.8,1.9,1.9,NA,2002,3,4
27/03/2002,Guanajuato,Guanajuato: Módulo de Abasto Irapuato,2.5,2.8,2.5,NA,2002,3,4
27/03/2002,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,1.8,1.8,1.8,NA,2002,3,4
27/03/2002,Jalisco,Baja California Sur: Unión de Comerciantes de La Paz,2.2,2.5,2.2,NA,2002,3,4
27/03/2002,Jalisco,Querétaro: Mercado de Abasto de Querétaro,1.9,2,1.9,NA,2002,3,4
27/03/2002,México,DF: Central de Abasto de Iztapalapa DF,2,2.2,2,NA,2002,3,4
27/03/2002,México,México: Central de Abasto de Ecatepec,2,2,2,NA,2002,3,4
27/03/2002,Michoacán,Michoacán: Mercado de Abasto de Morelia,1.72,1.8,1.8,NA,2002,3,4
27/03/2002,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,1.8,2,2,NA,2002,3,4
27/03/2002,Nayarit,Nayarit: Nayarabastos de Tepic,1.7,2,2,NA,2002,3,4
27/03/2002,Puebla,Puebla: Central de Abasto de Puebla,1.8,1.8,1.8,NA,2002,3,4
27/03/2002,Sinaloa,Veracruz: Otros Centros Mayoristas de Xalapa,2,2,2,NA,2002,3,4
27/03/2002,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",2.4,2.6,2.6,NA,2002,3,4
27/03/2002,Sonora,"Sonora: Mercado de Abasto ""Olímpico"" de Hermosillo",2.6,2.6,2.6,NA,2002,3,4
27/03/2002,Tamaulipas,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",3.8,3.9,3.8,NA,2002,3,4
27/03/2002,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",1.9,2,2,NA,2002,3,4
27/03/2002,Tamaulipas,"Nuevo León: Central de Abasto de Guadalupe, Nvo. León",1.85,2.5,2.5,NA,2002,3,4
27/03/2002,Yucatán,Yucatán: Central de Abasto de Mérida,1.8,2,1.8,NA,2002,3,4
27/03/2002,Zacatecas,Zacatecas: Mercado de Abasto de Zacatecas,1.9,1.9,1.9,NA,2002,3,4
26/03/2003,Aguascalientes,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2,2.1,2,,2003,3,4
26/03/2003,Campeche,Yucatán: Central de Abasto de Mérida,2.5,2.5,2.5,,2003,3,4
26/03/2003,Chiapas,Chiapas: Central de Abasto de Tuxtla Gutiérrez,2.5,2.5,2.5,,2003,3,4
26/03/2003,Chiapas,Oaxaca: Módulo de Abasto de Oaxaca,2.2,2.4,2.3,,2003,3,4
26/03/2003,Chihuahua,Durango: Centro de Distribución y Abasto de Gómez Palacio,2.5,2.6,2.5,,2003,3,4
26/03/2003,Chihuahua,"Coahuila: Central de Abasto de La Laguna, Torreón",2.3,2.4,2.3,,2003,3,4
26/03/2003,Distrito Federal,Hidalgo: Central de Abasto de Pachuca,2.1,2.2,2.1,,2003,3,4
26/03/2003,Durango,"Durango: Central de Abasto ""Francisco Villa""",2.1,2.2,2.1,,2003,3,4
26/03/2003,Guanajuato,Guanajuato: Central de Abasto de León,1.9,2,2,,2003,3,4
26/03/2003,Guanajuato,Guanajuato: Módulo de Abasto Irapuato,2.5,2.5,2.5,,2003,3,4
26/03/2003,Guanajuato,San Luis Potosí: Centro de Abasto de San Luis Potosí,1.8,1.91,1.8,,2003,3,4
26/03/2003,Jalisco,Querétaro: Mercado de Abasto de Querétaro,1.7,1.9,1.9,,2003,3,4
26/03/2003,Jalisco,Baja California Sur: Unión de Comerciantes de La Paz,2.5,2.7,2.7,,2003,3,4
26/03/2003,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,2,2,2,,2003,3,4
26/03/2003,Jalisco,Nayarit: Nayarabastos de Tepic,1.9,2,2,gallinero,2003,3,4
26/03/2003,México,México: Central de Abasto de Ecatepec,2,2.2,2.2,,2003,3,4
26/03/2003,México,DF: Central de Abasto de Iztapalapa DF,1.9,2.2,2.1,,2003,3,4
26/03/2003,Michoacán,Michoacán: Mercado de Abasto de Morelia,1.8,2,2,,2003,3,4
26/03/2003,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,1.8,2.2,2,,2003,3,4
26/03/2003,Oaxaca,Oaxaca: Módulo de Abasto de Oaxaca,2.3,2.5,2.4,,2003,3,4
26/03/2003,Sinaloa,Veracruz: Otros Centros Mayoristas de Xalapa,2.1,2.1,2.1,,2003,3,4
26/03/2003,Sinaloa,Sinaloa: Central de Abasto de Culiacán,3,3,3,,2003,3,4
26/03/2003,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",2.5,2.6,2.6,,2003,3,4
26/03/2003,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",2,2.2,2.2,,2003,3,4
26/03/2003,Tamaulipas,"Nuevo León: Central de Abasto de Guadalupe, Nvo. León",2.25,2.8,2.3,,2003,3,4
26/03/2003,Tlaxcala,Puebla: Central de Abasto de Puebla,2.2,2.2,2.2,,2003,3,4
26/03/2003,Veracruz,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",2,2.5,2,,2003,3,4
24/03/2004,Aguascalientes,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2,2.3,2,NA,2004,3,4
24/03/2004,Baja California Sur,Baja California Sur: Unión de Comerciantes de La Paz,2.8,3,2.8,NA,2004,3,4
24/03/2004,Chiapas,Chiapas: Central de Abasto de Tuxtla Gutiérrez,3,3,3,NA,2004,3,4
24/03/2004,Chiapas,Oaxaca: Módulo de Abasto de Oaxaca,2,2.2,2.1,NA,2004,3,4
24/03/2004,Chihuahua,"Coahuila: Central de Abasto de La Laguna, Torreón",2.3,2.4,2.3,NA,2004,3,4
24/03/2004,Chihuahua,Chihuahua: Central de Abasto de Chihuahua,2.4,2.4,2.4,NA,2004,3,4
24/03/2004,Chihuahua,Durango: Centro de Distribución y Abasto de Gómez Palacio,2.4,2.5,2.4,NA,2004,3,4
24/03/2004,Distrito Federal,Hidalgo: Central de Abasto de Pachuca,2.2,2.2,2.2,NA,2004,3,4
24/03/2004,Durango,"Durango: Central de Abasto ""Francisco Villa""",1.95,2.1,2.1,NA,2004,3,4
24/03/2004,Guanajuato,Guanajuato: Central de Abasto de León,2,2.2,2,NA,2004,3,4
24/03/2004,Guanajuato,Guanajuato: Módulo de Abasto Irapuato,2.8,3,2.8,NA,2004,3,4
24/03/2004,Guanajuato,San Luis Potosí: Centro de Abasto de San Luis Potosí,1.9,1.91,1.91,NA,2004,3,4
24/03/2004,Hidalgo,México: Central de Abasto de Ecatepec,2.1,2.2,2.1,NA,2004,3,4
24/03/2004,Jalisco,Querétaro: Mercado de Abasto de Querétaro,2,2.4,2,NA,2004,3,4
24/03/2004,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,2.2,2.2,2.2,NA,2004,3,4
24/03/2004,Jalisco,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,2,2.4,2,NA,2004,3,4
24/03/2004,Jalisco,Nayarit: Nayarabastos de Tepic,3,3.4,3,NA,2004,3,4
24/03/2004,México,DF: Central de Abasto de Iztapalapa DF,2.1,2.2,2.2,NA,2004,3,4
24/03/2004,Michoacán,Michoacán: Mercado de Abasto de Morelia,1.8,2,2,NA,2004,3,4
24/03/2004,Sinaloa,Sinaloa: Central de Abasto de Culiacán,3,3,3,NA,2004,3,4
24/03/2004,Sinaloa,Veracruz: Otros Centros Mayoristas de Xalapa,2.2,2.2,2.2,NA,2004,3,4
24/03/2004,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",2.5,2.6,2.6,NA,2004,3,4
24/03/2004,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",2.2,3,2.2,NA,2004,3,4
24/03/2004,Tamaulipas,"Nuevo León: Central de Abasto de Guadalupe, Nvo. León",2.5,3.5,3,NA,2004,3,4
24/03/2004,Tlaxcala,Puebla: Central de Abasto de Puebla,2.2,2.2,2.2,NA,2004,3,4
24/03/2004,Veracruz,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",2,2.5,2,NA,2004,3,4
24/03/2004,Yucatán,Yucatán: Central de Abasto de Mérida,2.5,2.5,2.5,NA,2004,3,4
22/03/2005,Guanajuato,San Luis Potosí: Centro de Abasto de San Luis Potosí,1.75,1.76,1.76,NA,2005,3,4
23/03/2005,Baja California Sur,Baja California Sur: Unión de Comerciantes de La Paz,3.1,3.5,3.5,NA,2005,3,4
23/03/2005,Chiapas,Chiapas: Central de Abasto de Tuxtla Gutiérrez,3,3,3,NA,2005,3,4
23/03/2005,Chiapas,Oaxaca: Módulo de Abasto de Oaxaca,2,2.5,2.3,NA,2005,3,4
23/03/2005,Chihuahua,Durango: Centro de Distribución y Abasto de Gómez Palacio,2.3,2.5,2.4,NA,2005,3,4
23/03/2005,Chihuahua,"Coahuila: Central de Abasto de La Laguna, Torreón",2.3,2.4,2.3,NA,2005,3,4
23/03/2005,Chihuahua,Chihuahua: Central de Abasto de Chihuahua,2.3,2.3,2.3,NA,2005,3,4
23/03/2005,Distrito Federal,Hidalgo: Central de Abasto de Pachuca,2.2,2.3,2.2,NA,2005,3,4
23/03/2005,Durango,"Durango: Central de Abasto ""Francisco Villa""",1.7,1.8,1.7,NA,2005,3,4
23/03/2005,Guanajuato,Guanajuato: Central de Abasto de León,2,2.2,2,NA,2005,3,4
23/03/2005,Guanajuato,Guanajuato: Módulo de Abasto Irapuato,2.5,2.5,2.5,NA,2005,3,4
23/03/2005,Hidalgo,México: Central de Abasto de Ecatepec,2.2,2.25,2.2,NA,2005,3,4
23/03/2005,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,1.8,1.8,1.8,NA,2005,3,4
23/03/2005,Jalisco,Aguascalientes: Central de Abasto de Aguascalientes,2.4,2.8,2.6,NA,2005,3,4
23/03/2005,Jalisco,Querétaro: Mercado de Abasto de Querétaro,2.6,2.7,2.7,NA,2005,3,4
23/03/2005,México,DF: Central de Abasto de Iztapalapa DF,2.2,2.3,2.3,NA,2005,3,4
23/03/2005,Michoacán,Michoacán: Mercado de Abasto de Morelia,2.3,2.5,2.4,NA,2005,3,4
23/03/2005,Puebla,Puebla: Central de Abasto de Puebla,2.2,2.2,2.2,NA,2005,3,4
23/03/2005,Sinaloa,Veracruz: Otros Centros Mayoristas de Xalapa,2.1,2.1,2.1,NA,2005,3,4
23/03/2005,Sinaloa,Sinaloa: Central de Abasto de Culiacán,3,3,3,NA,2005,3,4
23/03/2005,Sinaloa,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",2.8,2.9,2.9,NA,2005,3,4
23/03/2005,Sinaloa,"Durango: Central de Abasto ""Francisco Villa""",1.8,1.9,1.85,NA,2005,3,4
23/03/2005,Sinaloa,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2,2.5,2.3,NA,2005,3,4
23/03/2005,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",2.2,3,2.8,NA,2005,3,4
23/03/2005,Tamaulipas,"Nuevo León: Central de Abasto de Guadalupe, Nvo. León",2.31,2.5,2.31,NA,2005,3,4
23/03/2005,Veracruz,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",2,2.5,2,NA,2005,3,4
23/03/2005,Yucatán,Yucatán: Central de Abasto de Mérida,2.5,2.5,2.5,NA,2005,3,4
22/03/2006,Chiapas,Chiapas: Central de Abasto de Tuxtla Gutiérrez,2.36,3,3,NA,2006,3,4
22/03/2006,Chiapas,Oaxaca: Módulo de Abasto de Oaxaca,2,2.7,2.5,NA,2006,3,4
22/03/2006,Chihuahua,"Coahuila: Central de Abasto de La Laguna, Torreón",2.3,2.4,2.3,NA,2006,3,4
22/03/2006,Chihuahua,Chihuahua: Central de Abasto de Chihuahua,2.4,2.4,2.4,NA,2006,3,4
22/03/2006,Distrito Federal,Hidalgo: Central de Abasto de Pachuca,2.2,2.2,2.2,NA,2006,3,4
22/03/2006,Distrito Federal,Yucatán: Central de Abasto de Mérida,2.5,2.6,2.6,NA,2006,3,4
22/03/2006,Durango,"Durango: Central de Abasto ""Francisco Villa""",1.9,2.1,1.9,NA,2006,3,4
22/03/2006,Guanajuato,Guanajuato: Módulo de Abasto Irapuato,2.5,2.5,2.5,NA,2006,3,4
22/03/2006,Guanajuato,San Luis Potosí: Centro de Abasto de San Luis Potosí,2,2.03,2,NA,2006,3,4
22/03/2006,Hidalgo,México: Central de Abasto de Ecatepec,2.2,2.3,2.2,NA,2006,3,4
22/03/2006,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,2,2,2,NA,2006,3,4
22/03/2006,Jalisco,Baja California Sur: Unión de Comerciantes de La Paz,3,3.5,3.2,NA,2006,3,4
22/03/2006,Jalisco,Querétaro: Mercado de Abasto de Querétaro,2.2,2.4,2.2,NA,2006,3,4
22/03/2006,México,DF: Central de Abasto de Iztapalapa DF,2.4,2.5,2.4,NA,2006,3,4
22/03/2006,Michoacán,Michoacán: Mercado de Abasto de Morelia,2.8,3,2.8,NA,2006,3,4
22/03/2006,Puebla,Puebla: Central de Abasto de Puebla,2.2,2.3,2.2,NA,2006,3,4
22/03/2006,Sinaloa,"Durango: Central de Abasto ""Francisco Villa""",2.1,2.1,2.1,NA,2006,3,4
22/03/2006,Sinaloa,Guanajuato: Central de Abasto de León,2.1,2.3,2.3,NA,2006,3,4
22/03/2006,Sinaloa,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,1.8,2.4,2.2,NA,2006,3,4
22/03/2006,Sinaloa,Sinaloa: Central de Abasto de Culiacán,3,3,3,NA,2006,3,4
22/03/2006,Sinaloa,Veracruz: Otros Centros Mayoristas de Xalapa,2.3,2.3,2.3,NA,2006,3,4
22/03/2006,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",2.8,2.9,2.8,NA,2006,3,4
22/03/2006,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",2.3,3,2.5,NA,2006,3,4
22/03/2006,Tamaulipas,"Nuevo León: Central de Abasto de Guadalupe, Nvo. León",2.4,3,2.5,NA,2006,3,4
22/03/2006,Veracruz,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",2,2.5,2,NA,2006,3,4
22/03/2006,Zacatecas,Zacatecas: Mercado de Abasto de Zacatecas,2,2,2,NA,2006,3,4
28/03/2007,Campeche,Yucatán: Central de Abasto de Mérida,3.2,3.2,3.2,,2007,3,4
28/03/2007,Chiapas,Chiapas: Central de Abasto de Tuxtla Gutiérrez,3.5,4,3.5,,2007,3,4
28/03/2007,Chihuahua,Durango: Centro de Distribución y Abasto de Gómez Palacio,3.5,3.8,3.7,,2007,3,4
28/03/2007,Chihuahua,"Coahuila: Central de Abasto de La Laguna, Torreón",3.5,3.8,3.7,,2007,3,4
28/03/2007,Chihuahua,Chihuahua: Central de Abasto de Chihuahua,3.5,3.5,3.5,COSTAL DE 50 KGS,2007,3,4
28/03/2007,Distrito Federal,Oaxaca: Módulo de Abasto de Oaxaca,3.4,3.5,3.5,,2007,3,4
28/03/2007,Durango,"Durango: Central de Abasto ""Francisco Villa""",3.4,3.5,3.4,,2007,3,4
28/03/2007,Hidalgo,México: Central de Abasto de Ecatepec,3.5,3.5,3.5,,2007,3,4
28/03/2007,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,3.5,3.5,3.5,,2007,3,4
28/03/2007,Jalisco,Baja California Sur: Unión de Comerciantes de La Paz,3.4,3.5,3.5,,2007,3,4
28/03/2007,Jalisco,Querétaro: Mercado de Abasto de Querétaro,3.4,3.6,3.4,,2007,3,4
28/03/2007,México,DF: Central de Abasto de Iztapalapa DF,3.3,3.5,3.3,,2007,3,4
28/03/2007,México,México: Central de Abasto de Toluca,3,3.2,3.2,PRECIO POR TONELADA,2007,3,4
28/03/2007,México,México: Central de Abasto de Ecatepec,3.65,3.7,3.65,,2007,3,4
28/03/2007,Michoacán,Michoacán: Mercado de Abasto de Morelia,3,3.5,3.5,,2007,3,4
28/03/2007,Puebla,Puebla: Central de Abasto de Puebla,3,3.2,3,,2007,3,4
28/03/2007,Sinaloa,México: Central de Abasto de Ecatepec,3.65,3.65,3.65,,2007,3,4
28/03/2007,Sinaloa,Guanajuato: Central de Abasto de León,3.5,3.6,3.5,,2007,3,4
28/03/2007,Sinaloa,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,3.2,3.5,3.4,,2007,3,4
28/03/2007,Sinaloa,San Luis Potosí: Centro de Abasto de San Luis Potosí,3.1,3.31,3.1,,2007,3,4
28/03/2007,Sinaloa,Sinaloa: Central de Abasto de Culiacán,4.5,4.5,4.5,,2007,3,4
28/03/2007,Sinaloa,Veracruz: Otros Centros Mayoristas de Xalapa,3.5,3.5,3.5,,2007,3,4
28/03/2007,Sonora,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",4.5,4.6,4.5,,2007,3,4
28/03/2007,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",3.5,3.8,3.5,,2007,3,4
28/03/2007,Tamaulipas,"Nuevo León: Central de Abasto de Guadalupe, Nvo. León",3.5,3.8,3.8,,2007,3,4
28/03/2007,Yucatán,Tabasco: Central de Abasto de Villahermosa,3.6,3.8,3.7,,2007,3,4
28/03/2007,Zacatecas,Zacatecas: Mercado de Abasto de Zacatecas,3.5,3.5,3.5,,2007,3,4
26/03/2008,Baja California Sur,Baja California Sur: Unión de Comerciantes de La Paz,4.5,5,5,,2008,3,4
26/03/2008,Campeche,Yucatán: Central de Abasto de Mérida,3.5,3.5,3.5,,2008,3,4
26/03/2008,Chiapas,Chiapas: Central de Abasto de Tuxtla Gutiérrez,2.8,3,2.8,,2008,3,4
26/03/2008,Chihuahua,"Coahuila: Central de Abasto de La Laguna, Torreón",3.5,3.6,3.5,,2008,3,4
26/03/2008,Chihuahua,Chihuahua: Central de Abasto de Chihuahua,4,4,4,COSTAL DE 50 KGS.,2008,3,4
26/03/2008,Chihuahua,Durango: Centro de Distribución y Abasto de Gómez Palacio,3.5,3.6,3.5,,2008,3,4
26/03/2008,Distrito Federal,Oaxaca: Módulo de Abasto de Oaxaca,3.2,3.4,3.2,,2008,3,4
26/03/2008,Durango,"Durango: Central de Abasto ""Francisco Villa""",2.8,3,3,,2008,3,4
26/03/2008,Guanajuato,"Guanajuato: Mercado de Abasto de Celaya (""Benito Juárez"")",2.8,3,2.8,,2008,3,4
26/03/2008,Guanajuato,San Luis Potosí: Centro de Abasto de San Luis Potosí,3.1,3.1,3.1,,2008,3,4
26/03/2008,Jalisco,Querétaro: Mercado de Abasto de Querétaro,3.4,3.5,3.4,,2008,3,4
26/03/2008,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,3.2,3.2,3.2,,2008,3,4
26/03/2008,México,México: Central de Abasto de Toluca,2.7,2.8,2.7,PRECIO POR TONELADA,2008,3,4
26/03/2008,México,México: Central de Abasto de Ecatepec,3.5,3.5,3.5,,2008,3,4
26/03/2008,México,DF: Central de Abasto de Iztapalapa DF,3.4,3.5,3.5,,2008,3,4
26/03/2008,Michoacán,Michoacán: Mercado de Abasto de Morelia,3,3.5,3.5,,2008,3,4
26/03/2008,Puebla,Puebla: Central de Abasto de Puebla,3,3.2,3.2,,2008,3,4
26/03/2008,Sinaloa,Sinaloa: Central de Abasto de Culiacán,3.2,3.2,3.2,,2008,3,4
26/03/2008,Sinaloa,Veracruz: Otros Centros Mayoristas de Xalapa,3,3,3,,2008,3,4
26/03/2008,Sinaloa,"Nuevo León: Central de Abasto de Guadalupe, Nvo. León",3.3,4,3.5,,2008,3,4
26/03/2008,Sinaloa,México: Central de Abasto de Ecatepec,3.3,3.5,3.5,,2008,3,4
26/03/2008,Sinaloa,DF: Central de Abasto de Iztapalapa DF,3.3,3.5,3.4,,2008,3,4
26/03/2008,Sinaloa,Guanajuato: Central de Abasto de León,3.4,3.5,3.5,,2008,3,4
26/03/2008,Sinaloa,Guanajuato: Módulo de Abasto Irapuato,3.5,3.5,3.5,,2008,3,4
26/03/2008,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",3.4,4,4,,2008,3,4
26/03/2008,Yucatán,Tabasco: Central de Abasto de Villahermosa,3.1,3.36,3.3,,2008,3,4
26/03/2008,Zacatecas,Zacatecas: Mercado de Abasto de Zacatecas,3.5,3.5,3.5,,2008,3,4
26/03/2008,Zacatecas,Aguascalientes: Centro Comercial Agropecuario de Aguascalientes,2.9,3.3,3.1,,2008,3,4
25/03/2009,Chiapas,Chiapas: Central de Abasto de Tuxtla Gutiérrez,4,5,5,,2009,3,4
25/03/2009,Chiapas,Tabasco: Central de Abasto de Villahermosa,4.16,4.3,4.2,,2009,3,4
25/03/2009,Chihuahua,Chihuahua: Central de Abasto de Chihuahua,4,4,4,COSTAL DE 50 KGS.,2009,3,4
25/03/2009,Durango,"Durango: Central de Abasto ""Francisco Villa""",3.8,4,4,El precio máximo es para ventas por toneladas.,2009,3,4
25/03/2009,Guanajuato,Guanajuato: Central de Abasto de León,3,3.8,3.5,,2009,3,4
25/03/2009,Guanajuato,"Guanajuato: Mercado de Abasto de Celaya (""Benito Juárez"")",2.7,3,2.9,,2009,3,4
25/03/2009,Guanajuato,San Luis Potosí: Centro de Abasto de San Luis Potosí,3.3,3.39,3.3,,2009,3,4
25/03/2009,Hidalgo,DF: Central de Abasto de Iztapalapa DF,3.9,4,4,,2009,3,4
25/03/2009,Jalisco,Jalisco: Mercado de Abasto de Guadalajara,3.5,3.5,3.5,,2009,3,4
25/03/2009,Jalisco,Sinaloa: Central de Abasto de Culiacán,3.6,3.6,3.6,,2009,3,4
25/03/2009,Jalisco,Querétaro: Mercado de Abasto de Querétaro,3.9,3.9,3.9,,2009,3,4
25/03/2009,México,México: Central de Abasto de Toluca,3.4,3.5,3.5,PRECIO POR TONELADA,2009,3,4
