destino,origen,precio,anio,mes
"Dgo: C.A. ""Francisco Villa""",Durango,2.15,2004,8
"Dgo: C.A. ""Francisco Villa""",Sinaloa,2.18,2004,8
Dgo: C. Distr.y A. Gómez Palacio,Chihuahua,2.63,2004,8
Gto: C.A. León,Guanajuato,2.50,2004,8
Gto: Mod.A. Irapuato,Guanajuato,2.55,2004,8
Hgo: C.A. Pachuca,Distrito Federal,2.38,2004,8
Jal: M.A. Guadalajara,Jalisco,2.20,2004,8
Mex: C.A. Ecatepec,México,2.43,2004,8
Mich: M.A. Morelia,Michoacán,2.05,2004,8
"Nay: M.A. 'A.López Mateos', Tepic",Jalisco,2.47,2004,8
"Nay: Nayarabastos, Tepic",Jalisco,3.13,2004,8
NL: C.A. Guadalupe,Sinaloa,2.25,2004,8
NL: C.A. Guadalupe,Tamaulipas,2.61,2004,8
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,2.43,2004,8
Oax: Mod.A. Oaxaca,Chiapas,2.20,2004,8
Pue: C.A. Puebla,Tlaxcala,2.30,2004,8
Qro: M.A. Querétaro,Jalisco,2.65,2004,8
SLP: C.A. San Luis Potosí,Guanajuato,2.10,2004,8
Sin: C.A. Culiacán,Sinaloa,3.00,2004,8
"Son: M.A.Fco.I. Madero, Hermosillo",Sinaloa,2.74,2004,8
Tamps: Mod.A. T. Mad.y Altamira,Veracruz,2.00,2004,8
Ver: Otros C.May. Xalapa,Sinaloa,2.20,2004,8
Yuc: C.A. Mérida,Yucatán,2.50,2004,8
Ags: C.A.Aguascalientes,Jalisco,2.40,2005,8
Ags: C.C.Agrop.Aguascalientes,Sinaloa,2.02,2005,8
BCS: U.Com. La Paz,Jalisco,3.20,2005,8
"Coah: C.A. La Laguna, Torreón",Chihuahua,2.40,2005,8
Chis: C.A. Tuxtla Gutiérrez,Chiapas,3.00,2005,8
Chih: C.A. Chihuahua,Chihuahua,2.41,2005,8
DF: C.A. Iztapalapa,México,2.24,2005,8
"Dgo: C.A. ""Francisco Villa""",Durango,2.00,2005,8
"Dgo: C.A. ""Francisco Villa""",Sinaloa,2.08,2005,8
Dgo: C. Distr.y A. Gómez Palacio,Chihuahua,2.40,2005,8
Gto: C.A. León,Guanajuato,2.00,2005,8
Gto: Mod.A. Irapuato,Guanajuato,2.50,2005,8
Hgo: C.A. Pachuca,Distrito Federal,2.20,2005,8
Jal: M.A. Guadalajara,Jalisco,1.90,2005,8
Mex: C.A. Ecatepec,Hidalgo,2.20,2005,8
Mich: M.A. Morelia,Michoacán,2.60,2005,8
"Nay: Nayarabastos, Tepic",Jalisco,1.80,2005,8
NL: C.A. Guadalupe,Tamaulipas,2.50,2005,8
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,2.46,2005,8
Oax: Mod.A. Oaxaca,Chiapas,2.17,2005,8
Pue: C.A. Puebla,Puebla,2.12,2005,8
Qro: M.A. Querétaro,Jalisco,2.63,2005,8
SLP: C.A. San Luis Potosí,Sinaloa,1.78,2005,8
SLP: C.A. San Luis Potosí,Tamaulipas,1.80,2005,8
Sin: C.A. Culiacán,Sinaloa,3.00,2005,8
"Son: M.A.Fco.I. Madero, Hermosillo",Sinaloa,2.90,2005,8
Tamps: Mod.A. T. Mad.y Altamira,Veracruz,2.00,2005,8
Ver: Otros C.May. Xalapa,Sinaloa,2.10,2005,8
Yuc: C.A. Mérida,Yucatán,2.50,2005,8
Zac: M.A. Zacatecas,Zacatecas,2.00,2005,8
Ags: C.C.Agrop.Aguascalientes,Sinaloa,2.45,2006,8
BCS: U.Com. La Paz,Jalisco,3.58,2006,8
"Coah: C.A. La Laguna, Torreón",Chihuahua,2.40,2006,8
Chis: C.A. Tuxtla Gutiérrez,Chiapas,2.50,2006,8
Chih: C.A. Chihuahua,Chihuahua,2.52,2006,8
DF: C.A. Iztapalapa,México,2.80,2006,8
DF: C.A. Iztapalapa,Sinaloa,2.73,2006,8
"Dgo: C.A. ""Francisco Villa""",Durango,2.32,2006,8
"Dgo: C.A. ""Francisco Villa""",Sinaloa,2.40,2006,8
Gto: C.A. León,Sinaloa,2.46,2006,8
Gto: Mod.A. Irapuato,Guanajuato,3.50,2006,8
Gro: C.A. Acapulco,Jalisco,2.20,2006,8
Jal: M.A. Guadalajara,Jalisco,2.26,2006,8
Mex: C.A. Ecatepec,Hidalgo,2.66,2006,8
Mex: C.A. Ecatepec,México,2.70,2006,8
Mex: C.A. Ecatepec,Sinaloa,2.60,2006,8
Mich: M.A. Morelia,Michoacán,2.50,2006,8
NL: C.A. Guadalupe,Tamaulipas,2.61,2006,8
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,2.49,2006,8
Oax: Mod.A. Oaxaca,Chiapas,2.50,2006,8
Pue: C.A. Puebla,Puebla,2.40,2006,8
Qro: M.A. Querétaro,Jalisco,2.68,2006,8
SLP: C.A. San Luis Potosí,Sinaloa,2.38,2006,8
Sin: C.A. Culiacán,Sinaloa,3.00,2006,8
"Son: M.A.Fco.I. Madero, Hermosillo",Sonora,2.90,2006,8
Tab: C.A.Villahermosa,Chiapas,2.68,2006,8
Tamps: Mod.A. T. Mad.y Altamira,Veracruz,2.00,2006,8
Ver: Otros C.May. Xalapa,Veracruz,2.52,2006,8
Yuc: C.A. Mérida,Distrito Federal,2.56,2006,8
Zac: M.A. Zacatecas,Zacatecas,2.42,2006,8
Ags: C.C.Agrop.Aguascalientes,Sinaloa,3.30,2007,8
BCS: U.Com. La Paz,Jalisco,4.00,2007,8
"Coah: C.A. La Laguna, Torreón",Chihuahua,3.00,2007,8
Chis: C.A. Tuxtla Gutiérrez,Chiapas,4.00,2007,8
Chih: C.A. Chihuahua,Chihuahua,4.02,2007,8
DF: C.A. Iztapalapa,México,3.48,2007,8
DF: C.A. Iztapalapa,Sinaloa,3.40,2007,8
"Dgo: C.A. ""Francisco Villa""",Sinaloa,3.42,2007,8
Dgo: C. Distr.y A. Gómez Palacio,Chihuahua,3.18,2007,8
Gto: C.A. León,Sinaloa,3.50,2007,8
Jal: M.A. Guadalajara,Jalisco,3.16,2007,8
Mex: C.A. Ecatepec,Hidalgo,3.35,2007,8
Mex: C.A. Ecatepec,México,3.30,2007,8
Mex: C.A. Ecatepec,Sinaloa,3.30,2007,8
Mex: C.A. Toluca,México,2.92,2007,8
Mich: M.A. Morelia,Michoacán,3.50,2007,8
NL: C.A. Guadalupe,Sinaloa,3.59,2007,8
NL: C.A. Guadalupe,Tamaulipas,3.00,2007,8
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,3.38,2007,8
Oax: Mod.A. Oaxaca,Distrito Federal,3.60,2007,8
Pue: C.A. Puebla,Sinaloa,3.30,2007,8
Qro: M.A. Querétaro,Jalisco,3.22,2007,8
SLP: C.A. San Luis Potosí,Sinaloa,2.97,2007,8
SLP: C.A. San Luis Potosí,Tamaulipas,2.83,2007,8
Sin: C.A. Culiacán,Sinaloa,3.40,2007,8
"Son: M.A.Fco.I. Madero, Hermosillo",Sonora,4.36,2007,8
Tab: C.A.Villahermosa,Yucatán,3.42,2007,8
Ver: Otros C.May. Xalapa,Sinaloa,3.22,2007,8
Yuc: C.A. Mérida,Distrito Federal,3.50,2007,8
Zac: M.A. Zacatecas,Zacatecas,3.50,2007,8
Ags: C.C.Agrop.Aguascalientes,Zacatecas,3.80,2008,8
BCS: U.Com. La Paz,Sinaloa,4.00,2008,8
"Coah: C.A. La Laguna, Torreón",Sinaloa,3.95,2008,8
Chis: C.A. Tuxtla Gutiérrez,Chiapas,3.50,2008,8
Chih: C.A. Chihuahua,Chihuahua,4.00,2008,8
DF: C.A. Iztapalapa,México,3.95,2008,8
DF: C.A. Iztapalapa,Sinaloa,3.93,2008,8
"Dgo: C.A. ""Francisco Villa""",Sinaloa,4.03,2008,8
Dgo: C. Distr.y A. Gómez Palacio,Sinaloa,4.00,2008,8
Gto: C.A. León,Guanajuato,4.20,2008,8
"Gto: M.A. Celaya (""B. Juárez"")",Sinaloa,3.82,2008,8
Gto: Mod.A. Irapuato,Sinaloa,3.73,2008,8
Jal: M.A. Guadalajara,Jalisco,4.00,2008,8
Mex: C.A. Ecatepec,Hidalgo,3.50,2008,8
Mex: C.A. Ecatepec,México,4.20,2008,8
Mex: C.A. Ecatepec,Sinaloa,3.80,2008,8
Mex: C.A. Toluca,México,3.68,2008,8
Mich: M.A. Morelia,Michoacán,3.50,2008,8
NL: C.A. Guadalupe,Tamaulipas,4.43,2008,8
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,4.48,2008,8
Oax: Mod.A. Oaxaca,Sinaloa,3.80,2008,8
Pue: C.A. Puebla,Puebla,4.53,2008,8
Qro: M.A. Querétaro,Jalisco,3.90,2008,8
SLP: C.A. San Luis Potosí,Sinaloa,3.59,2008,8
Sin: C.A. Culiacán,Sinaloa,4.05,2008,8
"Son: M.A.Fco.I. Madero, Hermosillo",Sonora,4.50,2008,8
Tab: C.A.Villahermosa,Nacional,4.08,2008,8
Ver: Otros C.May. Xalapa,Sinaloa,3.70,2008,8
Yuc: C.A. Mérida,Campeche,4.50,2008,8
Zac: M.A. Zacatecas,Zacatecas,4.00,2008,8
BCS: U.Com. La Paz,Sinaloa,4.98,2009,8
"Coah: C.A. La Laguna, Torreón",Sinaloa,4.48,2009,8
Chis: C.A. Tuxtla Gutiérrez,Chiapas,4.50,2009,8
Chih: C.A. Chihuahua,Chihuahua,3.90,2009,8
DF: C.A. Iztapalapa,México,3.80,2009,8
DF: C.A. Iztapalapa,Sinaloa,3.80,2009,8
"Dgo: C.A. ""Francisco Villa""",Durango,3.73,2009,8
"Dgo: C.A. ""Francisco Villa""",Sinaloa,3.90,2009,8
Dgo: C. Distr.y A. Gómez Palacio,Sinaloa,4.40,2009,8
Gto: C.A. León,Guanajuato,3.63,2009,8
"Gto: M.A. Celaya (""B. Juárez"")",Guanajuato,3.00,2009,8
Gto: Mod.A. Irapuato,Sinaloa,4.00,2009,8
Jal: M.A. Guadalajara,Jalisco,3.50,2009,8
Mex: C.A. Ecatepec,México,3.80,2009,8
Mex: C.A. Ecatepec,Sinaloa,3.58,2009,8
Mex: C.A. Toluca,México,3.30,2009,8
Mich: M.A. Morelia,Michoacán,3.80,2009,8
NL: C.A. Guadalupe,Sinaloa,4.05,2009,8
NL: C.A. Guadalupe,Tamaulipas,4.20,2009,8
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,4.05,2009,8
Oax: Mod.A. Oaxaca,Sinaloa,3.95,2009,8
Pue: C.A. Puebla,Sinaloa,3.90,2009,8
Qro: M.A. Querétaro,Jalisco,3.83,2009,8
SLP: C.A. San Luis Potosí,Guanajuato,3.22,2009,8
Sin: C.A. Culiacán,Jalisco,3.80,2009,8
Sin: C.A. Culiacán,Sinaloa,3.80,2009,8
"Son: M.A.Fco.I. Madero, Hermosillo",Sonora,4.53,2009,8
Tab: C.A.Villahermosa,Chiapas,4.05,2009,8
Ver: Otros C.May. Xalapa,Veracruz,4.00,2009,8
Yuc: C.A. Mérida,Sinaloa,4.50,2009,8
Zac: M.A. Zacatecas,Zacatecas,3.50,2009,8
Ags: C.C.Agrop.Aguascalientes,Aguascalientes,3.80,2010,8
BCS: U.Com. La Paz,Sinaloa,4.70,2010,8
"Coah: C.A. La Laguna, Torreón",Sinaloa,4.30,2010,8
Chis: C.A. Tuxtla Gutiérrez,Chiapas,3.50,2010,8
Chih: C.A. Chihuahua,Chihuahua,4.00,2010,8
DF: C.A. Iztapalapa,México,3.85,2010,8
DF: C.A. Iztapalapa,Sinaloa,3.85,2010,8
"Dgo: C.A. ""Francisco Villa""",Durango,3.65,2010,8
Dgo: C. Distr.y A. Gómez Palacio,Sinaloa,4.20,2010,8
Gto: C.A. León,Sinaloa,3.58,2010,8
"Gto: M.A. Celaya (""B. Juárez"")",Guanajuato,3.50,2010,8
Gto: Mod.A. Irapuato,Guanajuato,4.00,2010,8
Jal: M.A. Guadalajara,Jalisco,3.53,2010,8
Mex: C.A. Ecatepec,México,3.80,2010,8
Mex: C.A. Ecatepec,Sinaloa,3.30,2010,8
Mex: C.A. Toluca,México,3.35,2010,8
Mich: M.A. Morelia,Michoacán,5.00,2010,8
NL: C.A. Guadalupe,Sinaloa,4.50,2010,8
NL: C.A. Guadalupe,Tamaulipas,4.87,2010,8
"NL: M.A. Estrella, S.N.de los Garza",Sinaloa,4.00,2010,8
"NL: M.A. Estrella, S.N.de los Garza",Zacatecas,4.13,2010,8
Oax: Mod.A. Oaxaca,Sinaloa,3.58,2010,8
Pue: C.A. Puebla,Sinaloa,4.00,2010,8
Qro: M.A. Querétaro,Jalisco,3.95,2010,8
SLP: C.A. San Luis Potosí,Guanajuato,3.01,2010,8
Sin: C.A. Culiacán,Sinaloa,3.75,2010,8
"Son: M.A.Fco.I. Madero, Hermosillo",Sonora,4.75,2010,8
Tab: C.A.Villahermosa,Tabasco,4.00,2010,8
Ver: C.de Abasto de Minatitlán,Veracruz,3.80,2010,8
Ver: Otros C.May. Xalapa,Veracruz,3.90,2010,8
Yuc: C.A. Mérida,Sinaloa,4.50,2010,8
Zac: M.A. Zacatecas,Zacatecas,3.40,2010,8
Ags: C.C.Agrop.Aguascalientes,Aguascalientes,5.50,2011,8
BCS: U.Com. La Paz,Jalisco,6.00,2011,8
"Coah: C.A. La Laguna, Torreón",Sinaloa,6.70,2011,8
Chis: C.A. Tuxtla Gutiérrez,Distrito Federal,6.80,2011,8
Chih: C.A. Chihuahua,Chihuahua,6.00,2011,8
DF: C.A. Iztapalapa,México,6.03,2011,8
DF: C.A. Iztapalapa,Sinaloa,5.96,2011,8
"Dgo: C.A. ""Francisco Villa""",Durango,5.60,2011,8
Dgo: C. Distr.y A. Gómez Palacio,Sinaloa,6.95,2011,8
Gto: C.A. León,Sinaloa,5.00,2011,8
"Gto: M.A. Celaya (""B. Juárez"")",Guanajuato,5.80,2011,8
Gto: Mod.A. Irapuato,Guanajuato,4.50,2011,8
Jal: M.A. Guadalajara,Jalisco,5.60,2011,8
Mex: C.A. Ecatepec,México,5.78,2011,8
Mex: C.A. Ecatepec,Sinaloa,6.08,2011,8
Mex: C.A. Toluca,México,5.24,2011,8
Mich: M.A. Morelia,Michoacán,5.50,2011,8
NL: C.A. Guadalupe,Tamaulipas,6.00,2011,8
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,6.00,2011,8
Oax: Mod.A. Oaxaca,Oaxaca,5.50,2011,8
Pue: C.A. Puebla,Sinaloa,6.00,2011,8
Qro: M.A. Querétaro,Jalisco,5.30,2011,8
SLP: C.A. San Luis Potosí,Guanajuato,5.08,2011,8
Sin: C.A. Culiacán,Sinaloa,7.00,2011,8
"Son: M.A.Fco.I. Madero, Hermosillo",Sinaloa,6.90,2011,8
Tab: C.A.Villahermosa,Campeche,5.98,2011,8
Tab: C.A.Villahermosa,Chiapas,6.00,2011,8
Tab: C.A.Villahermosa,Sinaloa,5.90,2011,8
Tab: C.A.Villahermosa,Veracruz,5.95,2011,8
Tamps: Mod.A. Reynosa,Nuevo León,5.00,2011,8
Tamps: Mod.A. T. Mad.y Altamira,Querétaro,6.00,2011,8
Tamps: Mod.A. T. Mad.y Altamira,Tamaulipas,6.00,2011,8
Ver: C.de Abasto de Minatitlán,Veracruz,5.13,2011,8
Ver: Otros C.May. Xalapa,Veracruz,5.68,2011,8
Yuc: C.A. Mérida,Distrito Federal,6.00,2011,8
Zac: M.A. Zacatecas,Zacatecas,5.50,2011,8
Ags: C.C.Agrop.Aguascalientes,Aguascalientes,5.58,2012,8
BCS: U.Com. La Paz,Jalisco,7.80,2012,8
Chis: C.A. Tuxtla Gutiérrez,Distrito Federal,8.00,2012,8
Chih: C.A. Chihuahua,Chihuahua,6.00,2012,8
DF: C.A. Iztapalapa,Sinaloa,5.86,2012,8
"Dgo: C.A. ""Francisco Villa""",Durango,5.50,2012,8
"Dgo: C.A. ""Francisco Villa""",Sinaloa,5.82,2012,8
Gto: C.A. León,Sinaloa,6.00,2012,8
"Gto: M.A. Celaya (""B. Juárez"")",Guanajuato,6.00,2012,8
Gto: Mod.A. Irapuato,Guanajuato,5.50,2012,8
Jal: M.A. Guadalajara,Jalisco,5.20,2012,8
Mex: C.A. Ecatepec,México,6.30,2012,8
Mex: C.A. Ecatepec,Sinaloa,5.38,2012,8
Mex: C.A. Toluca,México,6.08,2012,8
Mich: M.A. Morelia,Michoacán,5.60,2012,8
NL: C.A. Guadalupe,Tamaulipas,6.96,2012,8
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,6.30,2012,8
Oax: Mod.A. Oaxaca,Sinaloa,6.40,2012,8
Pue: C.A. Puebla,Sinaloa,5.20,2012,8
Qro: M.A. Querétaro,Querétaro,5.30,2012,8
SLP: C.A. San Luis Potosí,Guanajuato,5.08,2012,8
Sin: C.A. Culiacán,Sinaloa,3.00,2012,8
"Son: M.A.Fco.I. Madero, Hermosillo",Sinaloa,6.30,2012,8
Tab: C.A.Villahermosa,Chiapas,5.70,2012,8
Tab: C.A.Villahermosa,Sinaloa,5.98,2012,8
Tab: C.A.Villahermosa,Tabasco,5.80,2012,8
Tab: C.A.Villahermosa,Veracruz,5.75,2012,8
Tab: C.A.Villahermosa,Yucatán,5.60,2012,8
Tamps: Mod.A. Reynosa,Nuevo León,5.50,2012,8
Ver: C.de Abasto de Minatitlán,Veracruz,5.80,2012,8
Ver: Otros C.May. Xalapa,Veracruz,5.96,2012,8
Yuc: C.A. Mérida,Campeche,6.50,2012,8
Zac: M.A. Zacatecas,Zacatecas,5.42,2012,8
Ags: C.C.Agrop.Aguascalientes,Aguascalientes,5.00,2013,8
BCS: U.Com. La Paz,Jalisco,8.50,2013,8
"Coah: C.A. La Laguna, Torreón",Sinaloa,5.90,2013,8
Chis: C.A. Tuxtla Gutiérrez,Distrito Federal,6.50,2013,8
Chih: C.A. Chihuahua,Chihuahua,6.00,2013,8
DF: C.A. Iztapalapa,Sinaloa,5.40,2013,8
"Dgo: C.A. ""Francisco Villa""",Durango,5.30,2013,8
Dgo: C. Distr.y A. Gómez Palacio,Sinaloa,6.10,2013,8
Gto: C.A. León,Sinaloa,5.00,2013,8
"Gto: M.A. Celaya (""B. Juárez"")",Guanajuato,6.00,2013,8
Gto: Mod.A. Irapuato,Guanajuato,5.50,2013,8
Jal: M.A. Guadalajara,Jalisco,5.13,2013,8
Mex: C.A. Ecatepec,Sinaloa,5.20,2013,8
Mex: C.A. Toluca,México,5.25,2013,8
Mich: M.A. Morelia,Michoacán,4.80,2013,8
NL: C.A. Guadalupe,Tamaulipas,6.10,2013,8
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,5.35,2013,8
Oax: Mod.A. Oaxaca,Sinaloa,4.75,2013,8
Pue: C.A. Puebla,Sinaloa,4.50,2013,8
Qro: M.A. Querétaro,Sinaloa,4.65,2013,8
SLP: C.A. San Luis Potosí,Guanajuato,4.51,2013,8
Sin: C.A. Culiacán,Sinaloa,4.00,2013,8
"Son: M.A.Fco.I. Madero, Hermosillo",Sinaloa,5.40,2013,8
Tab: C.A.Villahermosa,Chiapas,5.23,2013,8
Tab: C.A.Villahermosa,Sinaloa,5.41,2013,8
Tab: C.A.Villahermosa,Tabasco,5.52,2013,8
Tab: C.A.Villahermosa,Yucatán,5.35,2013,8
Tamps: Mod.A. Reynosa,Nuevo León,5.50,2013,8
Tamps: Mod.A. T. Mad.y Altamira,Sinaloa,6.00,2013,8
Ver: C.de Abasto de Minatitlán,Veracruz,4.50,2013,8
Ver: Otros C.May. Xalapa,Veracruz,5.20,2013,8
Yuc: C.A. Mérida,Campeche,6.00,2013,8
Zac: M.A. Zacatecas,Zacatecas,4.80,2013,8
Ags: C.C.Agrop.Aguascalientes,Aguascalientes,3.90,2014,8
BCS: U.Com. La Paz,Jalisco,8.00,2014,8
"Coah: C.A. La Laguna, Torreón",Sinaloa,5.80,2014,8
Chis: C.A. Tuxtla Gutiérrez,Distrito Federal,5.00,2014,8
Chih: C.A. Chihuahua,Chihuahua,6.00,2014,8
DF: C.A. Iztapalapa,México,5.00,2014,8
"Dgo: C.A. ""Francisco Villa""",Durango,5.00,2014,8
Dgo: C. Distr.y A. Gómez Palacio,Sinaloa,5.40,2014,8
Gto: C.A. León,Sinaloa,5.00,2014,8
"Gto: M.A. Celaya (""B. Juárez"")",Guanajuato,5.00,2014,8
Gto: Mod.A. Irapuato,Guanajuato,4.00,2014,8
Jal: M.A. Guadalajara,Jalisco,4.90,2014,8
Mex: C.A. Ecatepec,Sinaloa,4.55,2014,8
Mex: C.A. Toluca,México,4.23,2014,8
Mich: M.A. Morelia,Michoacán,4.40,2014,8
Mich: M.A. Morelia,Sinaloa,4.40,2014,8
NL: C.A. Guadalupe,Tamaulipas,5.98,2014,8
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,4.88,2014,8
Oax: Mod.A. Oaxaca,Sinaloa,4.25,2014,8
Pue: C.A. Puebla,Sinaloa,5.20,2014,8
Qro: M.A. Querétaro,Sinaloa,4.35,2014,8
SLP: C.A. San Luis Potosí,Guanajuato,4.11,2014,8
Sin: C.A. Culiacán,Jalisco,4.75,2014,8
"Son: M.A.Fco.I. Madero, Hermosillo",Sinaloa,5.28,2014,8
Tab: C.A.Villahermosa,Chiapas,4.70,2014,8
Tab: C.A.Villahermosa,Sinaloa,4.80,2014,8
Tab: C.A.Villahermosa,Tabasco,4.68,2014,8
Tab: C.A.Villahermosa,Veracruz,4.80,2014,8
Tamps: Mod.A. Reynosa,Nuevo León,5.50,2014,8
Tamps: Mod.A. T. Mad.y Altamira,Sinaloa,6.00,2014,8
Ver: C.de Abasto de Minatitlán,Veracruz,5.00,2014,8
Ver: Otros C.May. Xalapa,Veracruz,5.00,2014,8
Yuc: C.A. Mérida,Campeche,6.00,2014,8
Zac: M.A. Zacatecas,Guanajuato,4.60,2014,8
Ags: C.C.Agrop.Aguascalientes,Aguascalientes,4.10,2015,8
BCS: U.Com. La Paz,Jalisco,7.00,2015,8
"Coah: C.A. La Laguna, Torreón",Sinaloa,4.90,2015,8
Chis: C.A. Tuxtla Gutiérrez,Chiapas,6.25,2015,8
Chih: C.A. Chihuahua,Chihuahua,6.00,2015,8
DF: C.A. Iztapalapa,Sinaloa,5.05,2015,8
"Dgo: C.A. ""Francisco Villa""",Durango,4.48,2015,8
Dgo: C. Distr.y A. Gómez Palacio,Sinaloa,4.90,2015,8
Gto: C.A. León,Sinaloa,4.00,2015,8
"Gto: M.A. Celaya (""B. Juárez"")",Guanajuato,5.25,2015,8
Gto: Mod.A. Irapuato,Guanajuato,4.20,2015,8
Jal: M.A. Guadalajara,Jalisco,4.63,2015,8
Mex: C.A. Ecatepec,Sinaloa,4.90,2015,8
Mex: C.A. Toluca,México,4.43,2015,8
Mich: M.A. Morelia,Michoacán,4.30,2015,8
Mich: M.A. Morelia,Sinaloa,4.50,2015,8
NL: C.A. Guadalupe,Tamaulipas,5.50,2015,8
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,5.13,2015,8
Oax: Mod.A. Oaxaca,Sinaloa,4.43,2015,8
Pue: C.A. Puebla,Sinaloa,5.20,2015,8
Qro: M.A. Querétaro,Sinaloa,4.40,2015,8
SLP: C.A. San Luis Potosí,Guanajuato,4.24,2015,8
Sin: C.A. Culiacán,Sinaloa,3.55,2015,8
"Son: M.A.Fco.I. Madero, Hermosillo",Sinaloa,5.05,2015,8
Tab: C.A.Villahermosa,Sinaloa,4.80,2015,8
Tab: C.A.Villahermosa,Veracruz,4.60,2015,8
Tab: C.A.Villahermosa,Yucatán,4.61,2015,8
Tamps: Mod.A. Reynosa,Nuevo León,7.00,2015,8
Tamps: Mod.A. T. Mad.y Altamira,Sinaloa,7.50,2015,8
Tamps: Mod.A. T. Mad.y Altamira,Veracruz,8.00,2015,8
Ver: C.de Abasto de Minatitlán,Veracruz,5.00,2015,8
Ver: Otros C.May. Xalapa,Veracruz,5.00,2015,8
Yuc: C.A. Mérida,Campeche,6.00,2015,8
Zac: M.A. Zacatecas,Guanajuato,4.38,2015,8
Ags: C.C.Agrop.Aguascalientes,Aguascalientes,4.80,2016,8
BCS: U.Com. La Paz,Jalisco,8.00,2016,8
"Coah: C.A. La Laguna, Torreón",Sinaloa,6.50,2016,8
Chis: C.A. Tuxtla Gutiérrez,Chiapas,7.00,2016,8
Chih: C.A. Chihuahua,Chihuahua,6.00,2016,8
DF: C.A. Iztapalapa,Sinaloa,5.84,2016,8
"Dgo: C.A. ""Francisco Villa""",Durango,6.10,2016,8
Dgo: C. Distr.y A. Gómez Palacio,Sinaloa,6.10,2016,8
Gto: C.A. León,Sinaloa,5.00,2016,8
Gto: Mod.A. Irapuato,Guanajuato,2.20,2016,8
Jal: M.A. Guadalajara,Jalisco,5.36,2016,8
Mex: C.A. Ecatepec,Sinaloa,5.54,2016,8
Mex: C.A. Toluca,México,5.24,2016,8
Mich: M.A. Morelia,Michoacán,5.20,2016,8
Mich: M.A. Morelia,Sinaloa,5.40,2016,8
NL: C.A. Guadalupe,Sinaloa,6.00,2016,8
"NL: M.A. Estrella, S.N.de los Garza",Sinaloa,5.80,2016,8
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,5.15,2016,8
Oax: Mod.A. Oaxaca,Sinaloa,5.58,2016,8
Pue: C.A. Puebla,Sinaloa,5.00,2016,8
Qro: M.A. Querétaro,Sinaloa,5.20,2016,8
SLP: C.A. San Luis Potosí,Guanajuato,4.99,2016,8
Sin: C.A. Culiacán,Sinaloa,4.12,2016,8
"Son: M.A.Fco.I. Madero, Hermosillo",Sinaloa,5.80,2016,8
Tab: C.A.Villahermosa,Querétaro,5.40,2016,8
Tab: C.A.Villahermosa,Sinaloa,5.50,2016,8
Tab: C.A.Villahermosa,Tabasco,5.40,2016,8
Tab: C.A.Villahermosa,Tamaulipas,5.26,2016,8
Tab: C.A.Villahermosa,Veracruz,5.38,2016,8
Tab: C.A.Villahermosa,Yucatán,5.47,2016,8
Tamps: Mod.A. Reynosa,Nuevo León,5.75,2016,8
Tamps: Mod.A. T. Mad.y Altamira,México,21.00,2016,8
Tamps: Mod.A. T. Mad.y Altamira,Sinaloa,7.00,2016,8
Tamps: Mod.A. T. Mad.y Altamira,Veracruz,8.00,2016,8
Ver: C.de Abasto de Minatitlán,Veracruz,6.38,2016,8
Ver: Otros C.May. Xalapa,Veracruz,6.08,2016,8
Yuc: C.A. Mérida,Campeche,6.00,2016,8
Zac: M.A. Zacatecas,Zacatecas,5.40,2016,8
Ags: C.C.Agrop.Aguascalientes,Aguascalientes,4.20,2017,8
BCS: U.Com. La Paz,Jalisco,8.50,2017,8
"Coah: C.A. La Laguna, Torreón",Sinaloa,6.00,2017,8
Chis: C.A. Tuxtla Gutiérrez,Chiapas,6.00,2017,8
Chih: C.A. Chihuahua,Chihuahua,6.00,2017,8
DF: C.A. Iztapalapa,Sinaloa,5.94,2017,8
"Dgo: C.A. ""Francisco Villa""",Durango,5.50,2017,8
"Dgo: C.A. ""Francisco Villa""",Sinaloa,5.80,2017,8
Dgo: C. Distr.y A. Gómez Palacio,Sinaloa,5.50,2017,8
Gto: C.A. León,Sinaloa,6.00,2017,8
Gto: Mod.A. Irapuato,Guanajuato,4.80,2017,8
Jal: M.A. Guadalajara,Jalisco,5.30,2017,8
Mex: C.A. Ecatepec,Sinaloa,6.00,2017,8
Mex: C.A. Toluca,México,4.96,2017,8
Mich: M.A. Morelia,Michoacán,4.74,2017,8
Mich: M.A. Morelia,Sinaloa,5.08,2017,8
"Nay: M.A. 'A.López Mateos', Tepic",Jalisco,5.00,2017,8
NL: C.A. Guadalupe,Sinaloa,5.67,2017,8
NL: C.A. Guadalupe,Tamaulipas,5.00,2017,8
"NL: M.A. Estrella, S.N.de los Garza",Tamaulipas,5.40,2017,8
